
code,longitude,bathrooms,garage,price_by_sqm,condominio,rent,agent_number,area,agent,district,rooms,iptu,url,suites,latitude,price,title,condominium_fee,address,area_total
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS3000000-id-85112912/,,-8.13152,3000000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 3.000.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.909544,,,,,,,47,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS275000-id-86517099/,,-8.133763,275000,"Apartamento na Rua Viriato Correia, 142, Boa Viagem em Recife, por R$ 275.000 - VivaReal",,"Rua Viriato Correia, 142 - Boa Viagem, Recife - PE",
,-34.896992,,,,,,,265,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-265m2-venda-RS2000000-id-86087255/,,-8.124517,2000000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 2.000.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.899368,,,,,,,185,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-185m2-venda-RS1423209-id-84513541/,,-8.116815,1423209,"Apartamento na Rua Professor Júlio Ferreira de Melo, 510, Boa Viagem em Recife, por R$ 1.423.209 - VivaReal",,"Rua Professor Júlio Ferreira de Melo, 510 - Boa Viagem, Recife - PE",
,-34.899368,,,,,,,185,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-185m2-venda-RS1504072-id-84513552/,,-8.116815,1504072,"Apartamento na Rua Professor Júlio Ferreira de Melo, 510, Boa Viagem em Recife, por R$ 1.504.072 - VivaReal",,"Rua Professor Júlio Ferreira de Melo, 510 - Boa Viagem, Recife - PE",
,-34.884117,,,,,,,155,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-155m2-venda-RS2400000-id-84498272/,,-8.098885,2400000,"Apartamento na Avenida Boa Viagem, 826, Boa Viagem em Recife, por R$ 2.400.000 - VivaReal",R$ 1,"Avenida Boa Viagem, 826 - Boa Viagem, Recife - PE",
,-34.884117,,,,,,,155,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-155m2-venda-RS2460000-id-84498303/,,-8.098885,2460000,"Apartamento na Avenida Boa Viagem, 826, Boa Viagem em Recife, por R$ 2.460.000 - VivaReal",R$ 1,"Avenida Boa Viagem, 826 - Boa Viagem, Recife - PE",
,-34.900405,,,,,,,401,,,,R$ 1.000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-401m2-venda-RS5000000-id-79329686/,,-8.132909,5000000,"Apartamento na Avenida Boa Viagem, 4988, Boa Viagem em Recife, por R$ 5.000.000 - VivaReal",R$ 3.000,"Avenida Boa Viagem, 4988 - Boa Viagem, Recife - PE",
,-34.898536,,,,,,,91,,,,R$ 1.500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-91m2-venda-RS649900-id-84781697/,,-8.121509,649900,"Apartamento na Rua Bruno Veloso, 284, Boa Viagem em Recife, por R$ 649.900 - VivaReal",R$ 850,"Rua Bruno Veloso, 284 - Boa Viagem, Recife - PE",
,-34.898536,,,,,,,91,,,,R$ 1.500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-91m2-venda-RS652000-id-84781695/,,-8.121509,652000,"Apartamento na Rua Bruno Veloso, 284, Boa Viagem em Recife, por R$ 652.000 - VivaReal",R$ 850,"Rua Bruno Veloso, 284 - Boa Viagem, Recife - PE",
,-34.901464,,,,,,,125,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-125m2-venda-RS900000-id-76713941/,,-8.114887,900000,"Apartamento na Rua Pedro Paes Mendonça, 120, Boa Viagem em Recife, por R$ 900.000 - VivaReal",,"Rua Pedro Paes Mendonça, 120 - Boa Viagem, Recife - PE",
